stem.master,plot,asn,stem.asn,species,dbh,alive,sh
942,TS1TS,2,21,TSCA,37.6,Y,NA
943,TS1TS,2,22,TSCA,64.7,N,2
944,TS1TS,3,1,TSCA,23.7,Y,NA
945,TS1TS,3,2,BELE,23.2,Y,NA
946,TS1TS,3,3,BELE,28.6,Y,NA
947,TS1TS,3,4,TSCA,13.2,N,8
948,TS1TS,3,5,TSCA,15.3,N,8
949,TS1TS,3,6,TSCA,43,N,3
950,TS1TS,3,7,UNKNOWN,10,N,8
951,TS1TS,3,8,BELE,27.6,Y,NA
952,TS1TS,3,9,TSCA,31.6,Y,NA
953,TS1TS,3,10,TSCA,5,Y,NA
954,TS1TS,4,1,TSCA,51.7,Y,NA
955,TS1TS,4,2,TSCA,9.3,Y,NA
956,TS1TS,4,3,TSCA,5.7,Y,NA
957,TS1TS,4,4,TSCA,45.9,Y,NA
958,TS1TS,4,5,TSCA,22.8,Y,NA
959,TS1TS,4,6,TSCA,6,Y,NA
960,TS1TS,4,7,TSCA,47.6,Y,NA
961,TS1TS,4,8,TSCA,5.7,Y,NA
962,TS1TS,4,9,TSCA,17.7,Y,NA
963,TS1TS,4,10,TSCA,26.2,Y,NA
964,TS1TS,4,11,TSCA,7.2,Y,NA
965,TS1TS,4,12,TSCA,7.5,Y,NA
966,TS1TS,5,1,ACRU,29.9,Y,NA
967,TS1TS,5,2,TSCA,18,Y,NA
968,TS1TS,5,3,TSCA,8.8,Y,NA
969,TS1TS,5,4,TSCA,14.2,Y,NA
970,TS1TS,5,5,BELE,30.2,Y,NA
971,TS1TS,5,6,TSCA,10.2,Y,NA
972,TS1TS,5,7,TSCA,10.3,Y,NA
973,TS1TS,5,8,TSCA,14.5,Y,NA
974,TS1TS,5,9,BELE,46.9,Y,NA
975,TS1TS,5,10,PIST,81.2,Y,NA
976,TS1TS,5,11,TSCA,12.2,Y,NA
977,TS1TS,5,12,BELE,15.2,Y,NA
978,TS1TS,5,13,TSCA,22.2,Y,NA
979,TS1TS,5,14,TSCA,65.5,Y,NA
980,TS1MD,1,1,ACRU,5.3,Y,NA
981,TS1MD,1,2,ACRU,11.2,Y,NA
982,TS1MD,1,3,ACRU,5.2,Y,NA
983,TS1MD,1,4,QURU,24.8,Y,NA
984,TS1MD,1,5,QUVE,22.9,Y,NA
985,TS1MD,1,6,ACRU,6.2,Y,NA
986,TS1MD,1,7,QUVE,19.2,Y,NA
987,TS1MD,1,8,PIST,14.9,Y,NA
988,TS1MD,1,9,QUVE,17.2,N,14
989,TS1MD,1,10,PIST,6.7,Y,NA
990,TS1MD,1,11,ACRU,8.4,Y,NA
991,TS1MD,1,12,ACRU,8.1,Y,NA
992,TS1MD,1,13,QUAL,16.2,Y,NA
993,TS1MD,1,14,PIST,9.4,Y,NA
994,TS1MD,1,15,ACRU,5.3,Y,NA
995,TS1MD,1,16,ACRU,5.7,N,7
996,TS1MD,1,17,TSCA,9.2,Y,NA
997,TS1MD,1,18,TSCA,13.5,Y,NA
998,TS1MD,1,19,ACRU,8.4,Y,NA
999,TS1MD,1,20,TSCA,26.1,Y,NA
1000,TS1MD,1,21,QURU,25,Y,NA
1001,TS1MD,1,22,PIST,12.6,Y,NA
1002,TS1MD,1,23,QUVE,13.5,Y,NA
1003,TS1MD,1,24,ACRU,11.5,Y,NA
1004,TS1MD,1,25,QURU,16.2,Y,NA
1005,TS1MD,1,26,ACRU,9.4,Y,NA
1006,TS1MD,1,27,QUVE,16.5,Y,NA
1007,TS1MD,1,28,QURU,25.2,Y,NA
1008,TS1MD,1,29,QUVE,12,Y,NA
1009,TS1MD,1,30,BEPA,15.4,Y,NA
1010,TS1MD,1,31,TSCA,13.8,Y,NA
1011,TS1MD,1,32,TSCA,5.3,Y,NA
1012,TS1MD,1,33,ACRU,5,Y,NA
1013,TS1MD,1,34,QURU,14.4,Y,NA
1014,TS1MD,2,1,QURU,21.8,Y,NA
1015,TS1MD,2,2,BELE,5.5,Y,NA
1016,TS1MD,2,3,UNKNOWN,5,N,5
1017,TS1MD,2,4,QUAL,21.8,Y,NA
1018,TS1MD,2,5,QUAL,15.7,Y,NA
1019,TS1MD,2,6,QUVE,24.1,Y,NA
1020,TS1MD,2,7,PIST,10,Y,NA
1021,TS1MD,2,8,QUAL,10.9,N,7
1022,TS1MD,2,9,QUAL,22.9,Y,NA
1023,TS1MD,2,10,QURU,20,Y,NA
1024,TS1MD,2,11,QURU,23.5,Y,NA
1025,TS1MD,2,12,QUAL,11,N,7
1026,TS1MD,2,13,PIST,9.3,Y,NA
1027,TS1MD,2,14,PIST,19,Y,NA
1028,TS1MD,2,15,QUAL,18.6,Y,NA
1029,TS1MD,2,16,QUAL,6.5,N,1.5
1030,TS1MD,2,17,QUAL,11.3,Y,NA
1031,TS1MD,2,18,TSCA,8.9,Y,NA
1032,TS1MD,2,19,PODE,15.7,Y,NA
1033,TS1MD,2,20,ACRU,10.7,Y,NA
1034,TS1MD,2,21,QUAL,10.8,Y,NA
1035,TS1MD,2,22,ACRU,12.2,Y,NA
1036,TS1MD,2,23,ACRU,7.3,Y,NA
1037,TS1MD,2,24,ACRU,5.2,N,5
1038,TS1MD,2,25,ACRU,10.4,Y,NA
1039,TS1MD,2,26,TSCA,24,Y,NA
1040,TS1MD,2,27,TSCA,9.7,Y,NA
1041,TS1MD,2,28,BELE,17.8,Y,NA
1042,TS1MD,3,1,PIST,13,Y,NA
1043,TS1MD,3,2,PIST,7.2,Y,NA
1044,TS1MD,3,3,PIST,12.1,Y,NA
1045,TS1MD,3,4,PIST,6.7,Y,NA
1046,TS1MD,3,5,PIST,11.3,Y,NA
1047,TS1MD,3,6,QURU,9.5,N,10
1048,TS1MD,3,7,PIST,14.2,Y,NA
1049,TS1MD,3,8,QUAL,13,Y,NA
1050,TS1MD,3,9,PIST,6.2,Y,NA
1051,TS1MD,3,10,PIST,6.6,Y,NA
1052,TS1MD,3,11,ACRU,6.7,Y,NA
1053,TS1MD,3,12,PIST,6.7,Y,NA
1054,TS1MD,3,13,ACRU,5.3,N,3
1055,TS1MD,3,14,PIST,5.9,N,2
1056,TS1MD,3,15,QUAL,33.1,Y,NA
1057,TS1MD,3,16,ACRU,9.2,Y,NA
1058,TS1MD,3,17,PIST,5.2,N,6
1059,TS1MD,3,18,ACRU,6.3,Y,NA
1060,TS1MD,3,19,QURU,22.5,Y,NA
1061,TS1MD,3,20,QUAL,13.9,Y,NA
1062,TS1MD,3,21,QURU,13.2,Y,NA
1063,TS1MD,3,22,QURU,32.2,Y,NA
1064,TS1MD,3,23,ACRU,5.1,Y,NA
1065,TS1MD,3,24,PIST,13.4,Y,NA
1066,TS1MD,3,25,PIST,10,Y,NA
1067,TS1MD,3,26,PIST,22.6,Y,NA
1068,TS1MD,3,27,QUAL,10.3,Y,NA
1069,TS1MD,3,28,QURU,19.7,Y,NA
1070,TS1MD,3,29,QURU,19.8,Y,NA
1071,TS1MD,3,30,CADE,5.7,N,8
1072,TS1MD,3,31,ACRU,5.9,Y,NA
1073,TS1MD,3,32,QURU,7,N,8
1074,TS1MD,3,33,QURU,6.5,N,4
1075,TS1MD,3,34,QUAL,37.3,Y,NA
1076,TS1MD,3,35,PIST,8.2,N,9
1077,TS1MD,3,36,PIST,7.6,N,8
1078,TS1MD,3,37,PIST,11.1,Y,NA
1079,TS1MD,3,38,PIST,17.6,Y,NA
1080,TS1MD,3,39,PIST,10.4,Y,NA
1081,TS1MD,3,40,PIST,13.7,Y,NA
1082,TS1MD,3,41,PIST,8,N,6
1083,TS1MD,4,1,ACRU,5,N,5
1084,TS1MD,4,2,PIST,6.8,N,6
1085,TS1MD,4,3,PIST,18,Y,NA
1086,TS1MD,4,4,QUVE,20.1,Y,NA
1087,TS1MD,4,5,PIST,9.1,Y,NA
1088,TS1MD,4,6,ACRU,30,Y,NA
1089,TS1MD,4,7,UNKN,8.8,N,6
1090,TS1MD,4,8,PIST,5.4,N,4
1091,TS1MD,4,9,TSCA,22.3,Y,NA
1092,TS1MD,4,10,PIST,7.2,N,5
1093,TS1MD,4,11,PIST,7.2,Y,NA
1094,TS1MD,4,12,PIST,15.5,Y,NA
1095,TS1MD,4,13,ACRU,32.9,Y,NA
1096,TS1MD,4,14,TSCA,22,Y,NA
1097,TS1MD,4,15,PIST,5.9,Y,NA
1098,TS1MD,4,16,PIST,9.5,N,4
1099,TS1MD,4,17,PIST,7.1,N,3
1100,TS1MD,4,18,PODE,15.3,Y,NA
1101,TS1MD,4,19,ACRU,6.8,N,7
1102,TS1MD,4,20,ACRU,9.8,Y,NA
1103,TS1MD,4,21,TSCA,25.5,Y,NA
1104,TS1MD,4,22,ACRU,9.3,Y,NA
1105,TS1MD,4,23,ACRU,9,Y,NA
1106,TS1MD,4,24,ACRU,9.1,Y,NA
1107,TS1MD,4,25,ACRU,11.4,Y,NA
1108,TS1MD,4,26,TSCA,7.2,Y,NA
1109,TS1MD,4,27,PIST,6.8,N,6
1110,TS1MD,4,28,ACRU,12.2,Y,NA
1111,TS1MD,4,29,TSCA,10.5,Y,NA
1112,TS1MD,4,30,ACRU,13.5,Y,NA
1113,TS1MD,4,31,ACRU,10.5,Y,NA
1114,TS1MD,4,32,QURU,23.8,Y,NA
1115,TS1MD,4,33,ACRU,7.8,Y,NA
1116,TS1MD,4,34,BELE,12.5,Y,NA
1117,TS1MD,4,35,BEAL,8,Y,NA
1118,TS1MD,5,1,QUVE,24,Y,NA
1119,TS1MD,5,2,QUVE,23.3,Y,NA
1120,TS1MD,5,3,QUVE,19.8,Y,NA
1121,TS1MD,5,4,PIST,15.8,Y,NA
1122,TS1MD,5,5,PIST,18.6,Y,NA
1123,TS1MD,5,6,ACRU,5.9,Y,NA
1124,TS1MD,5,7,ACRU,13.2,Y,NA
1125,TS1MD,5,8,ACRU,11.9,N,2
1126,TS1MD,5,9,PIST,6.2,Y,NA
1127,TS1MD,5,10,PIST,13.2,Y,NA
1128,TS1MD,5,11,PIST,6.3,Y,NA
1129,TS1MD,5,12,QUAL,29.6,Y,NA
1130,TS1MD,5,13,ACRU,21.5,Y,NA
1131,TS1MD,5,14,QUAL,33.7,Y,NA
1132,TS1MD,5,15,QURU,7.5,N,8
1133,TS1MD,5,16,PIST,13,Y,NA
1134,TS1MD,5,17,QUAL,13.2,N,7
1135,TS1MD,5,18,PIST,10.1,Y,NA
1136,TS1MD,5,19,PIST,5,Y,NA
1137,TS1MD,5,20,QUAL,17.7,Y,NA
1138,TS1MD,5,21,QURU,10.2,N,10
1139,TS1MD,5,22,QUVE,24.9,Y,NA
1140,TS1MD,5,23,TSCA,11.4,Y,NA
1141,TS1MD,5,24,PIST,8,Y,NA
1142,TS1MD,5,25,PIST,9.1,Y,NA
1143,TS1MD,5,26,QURU,8.7,Y,NA
1144,TS1MD,5,27,QURU,22.6,Y,NA
1145,TS1MD,5,28,PIST,17.1,Y,NA
1146,TS1MD,5,29,QUVE,25.5,Y,NA
1147,TS1MD,5,30,PIST,9.3,Y,NA
1148,TS1MD,5,31,QURU,10.3,Y,NA
1149,TS1MD,5,32,PIST,5,Y,NA
1150,PHTS,1,1,TSCA,34.2,Y,NA
1151,PHTS,1,2,TSCA,24.9,Y,NA
1152,PHTS,1,3,TSCA,15.7,Y,NA
1153,PHTS,1,4,ACRU,8.8,Y,NA
1154,PHTS,1,5,ACRU,25,Y,NA
1155,PHTS,1,6,TSCA,6.8,N,1.5
1156,PHTS,1,7,TSCA,6.8,N,0.5
1157,PHTS,1,8,TSCA,43.5,Y,NA
1158,PHTS,1,9,TSCA,42,Y,NA
1159,PHTS,1,10,TSCA,6.1,Y,NA
1160,PHTS,1,11,TSCA,35.4,Y,NA
1161,PHTS,1,12,TSCA,35.2,Y,NA
1162,PHTS,1,13,BELE,18.7,Y,NA
1163,PHTS,1,14,ACRU,18.2,Y,NA
1164,PHTS,1,15,TSCA,10.9,Y,NA
1165,PHTS,2,1,TSCA,42.4,Y,NA
1166,PHTS,2,2,TSCA,29.3,Y,NA
1167,PHTS,2,3,TSCA,24.5,Y,NA
1168,PHTS,2,4,TSCA,17.5,Y,NA
1169,PHTS,2,5,PIST,55,Y,NA
1170,PHTS,2,6,TSCA,35.7,Y,NA
1171,PHTS,2,7,TSCA,22.6,Y,NA
1172,PHTS,2,8,TSCA,14.6,Y,NA
1173,PHTS,2,9,UNKNOWN,9.9,N,6
1174,PHTS,2,10,TSCA,15.6,Y,NA
1175,PHTS,2,11,TSCA,11.7,Y,NA
1176,PHTS,2,12,UNKNOWN,16,N,1.5
1177,PHTS,3,1,TSCA,26,Y,NA
1178,PHTS,3,2,TSCA,14,Y,NA
1179,PHTS,3,3,TSCA,27.6,Y,NA
1180,PHTS,3,4,TSCA,15.3,Y,NA
1181,PHTS,3,5,TSCA,21.6,Y,NA
1182,PHTS,3,6,TSCA,18.7,Y,NA
1183,PHTS,3,7,TSCA,23.7,Y,NA
1184,PHTS,3,8,TSCA,12.6,Y,NA
1185,PHTS,3,9,TSCA,39.5,Y,NA
1186,PHTS,3,10,TSCA,18,Y,NA
1187,PHTS,3,11,TSCA,26.3,Y,NA
1188,PHTS,3,12,TSCA,10.7,Y,NA
1189,PHTS,3,13,PIST,40.7,Y,NA
1190,PHTS,3,14,TSCA,33.7,Y,NA
1191,PHTS,3,15,TSCA,40.9,Y,NA
1192,PHTS,3,16,PIST,16,N,10
1193,PHTS,3,17,BELE,32.5,Y,NA
1194,PHTS,3,18,TSCA,10.2,N,2
1195,PHTS,4,1,#VALUE!,39.6,Y,NA
1196,PHTS,4,2,PIST,55.9,Y,NA
1197,PHTS,4,3,PIST,66.2,Y,NA
1198,PHTS,4,4,PIST,32.7,Y,NA
1199,PHTS,4,5,TSCA,41.1,N,14
1200,PHTS,4,6,PIST,47.5,Y,NA
1201,PHTS,4,7,PIST,57.7,Y,NA
1202,PHTS,4,8,TSCA,13,Y,NA
1203,PHTS,4,9,TSCA,22.2,N,12
1204,PHTS,4,10,TSCA,22.8,Y,NA
1205,PHTS,4,11,TSCA,20.3,Y,NA
1206,PHTS,4,12,TSCA,36.5,Y,NA
1207,PHTS,4,13,TSCA,22.6,N,2
1208,PHTS,4,14,TSCA,10,N,2.5
1209,PHTS,5,1,PIST,55.7,Y,NA
1210,PHTS,5,2,TSCA,14,Y,NA
1211,PHTS,5,3,TSCA,9,N,1
1212,PHTS,5,4,UNKNOWN,7,N,1.5
1213,PHTS,5,5,TSCA,21,Y,NA
1214,PHTS,5,6,TSCA,13.3,N,12
1215,PHTS,5,7,TSCA,18,Y,NA
1216,PHTS,5,8,TSCA,28.3,Y,NA
1217,PHTS,5,9,TSCA,14,N,1.5
1218,PHTS,5,10,TSCA,14.6,N,8
1219,PHTS,5,11,PIST,48.5,Y,NA
1220,PHTS,5,12,TSCA,31.3,Y,NA
1221,PHTS,5,13,TSCA,30.7,Y,NA
1222,PHTS,5,14,TSCA,28.9,Y,NA
1223,PHTS,5,15,TSCA,25.1,Y,NA
1224,PHMD,1,1,QUVE,21.3,Y,NA
1225,PHMD,1,2,QUVE,7.4,N,7
1226,PHMD,1,3,QUVE,18.7,Y,NA
1227,PHMD,1,4,QUVE,13.8,Y,NA
1228,PHMD,1,5,ACRU,7.7,Y,NA
1229,PHMD,1,6,ACRU,12.2,Y,NA
1230,PHMD,1,7,ACRU,5.4,Y,NA
1231,PHMD,1,8,ACRU,7.6,Y,NA
1232,PHMD,1,9,ACRU,9.1,Y,NA
1233,PHMD,1,10,QUVE,12.9,Y,NA
1234,PHMD,1,11,QUVE,20.1,Y,NA
1235,PHMD,1,12,QUVE,14.2,Y,NA
1236,PHMD,1,13,QUVE,11.8,Y,NA
1237,PHMD,1,14,QUVE,17.5,Y,NA
1238,PHMD,1,15,QUVE,8.9,N,8
1239,PHMD,1,16,QUVE,19.5,Y,NA
1240,PHMD,1,17,QUVE,16.1,Y,NA
1241,PHMD,1,18,QUVE,8.1,N,6
1242,PHMD,1,19,QUVE,8.4,Y,NA
1243,PHMD,1,20,QUVE,13.7,Y,NA
1244,PHMD,1,21,QUVE,9.5,N,8
1245,PHMD,1,22,ACRU,7.6,Y,NA
1246,PHMD,1,23,ACRU,10,N,8
1247,PHMD,1,24,QUVE,12.3,Y,NA
1248,PHMD,1,25,ACRU,8,Y,NA
1249,PHMD,1,26,ACRU,9.3,Y,NA
1250,PHMD,1,27,BELE,5.4,Y,NA
1251,PHMD,1,28,BEPA,16.9,N,4
1252,PHMD,2,1,QUVE,18.9,Y,NA
1253,PHMD,2,2,QURU,19.9,Y,NA
1254,PHMD,2,3,ACRU,7.4,Y,NA
1255,PHMD,2,4,ACRU,6.2,Y,NA
1256,PHMD,2,5,ACRU,14.9,Y,NA
1257,PHMD,2,6,UNKNOWN,5.6,N,5
1258,PHMD,2,7,QUVE,12.4,Y,NA
1259,PHMD,2,8,QUVE,12,Y,NA
1260,PHMD,2,9,QUVE,10.6,Y,NA
1261,PHMD,2,10,QUVE,5.1,N,3
1262,PHMD,2,11,QUVE,7.4,Y,NA
1263,PHMD,2,12,QUVE,15.9,Y,NA
1264,PHMD,2,13,QUVE,9.7,Y,NA
1265,PHMD,2,14,QUVE,11.2,Y,NA
1266,PHMD,2,15,QUVE,9.2,Y,NA
1267,PHMD,2,16,QUVE,9.3,N,8
1268,PHMD,2,17,QUVE,9.1,Y,NA
1269,PHMD,2,18,QUVE,12.1,Y,NA
1270,PHMD,2,19,QUVE,15,Y,NA
1271,PHMD,2,20,QUVE,18.1,Y,NA
1272,PHMD,2,21,QUVE,16.8,Y,NA
1273,PHMD,2,22,QUVE,9.7,N,10
1274,PHMD,2,23,FAGR,12,Y,NA
1275,PHMD,2,24,FAGR,8.4,Y,NA
1276,PHMD,2,25,QUVE,9,N,10
1277,PHMD,2,26,QUVE,10.5,N,10
1278,PHMD,2,27,QUVE,10.4,Y,NA
1279,PHMD,2,28,QUVE,15.3,Y,NA
1280,PHMD,2,29,QUVE,10.8,N,10
1281,PHMD,2,30,QUVE,12.5,Y,NA
1282,PHMD,2,31,ACRU,5.1,Y,NA
1283,PHMD,2,32,ACRU,5.5,Y,NA
1284,PHMD,2,33,ACRU,5.3,Y,NA
1285,PHMD,2,34,QUVE,7.1,Y,NA
1286,PHMD,2,35,QUVE,5.5,N,6
1287,PHMD,2,36,QUVE,9.6,Y,NA
1288,PHMD,2,37,FAGR,6.4,Y,NA
1289,PHMD,3,1,QUVE,13.3,Y,NA
1290,PHMD,3,2,QUVE,14.4,Y,NA
1291,PHMD,3,3,QUVE,17.5,Y,NA
1292,PHMD,3,4,ACRU,7,Y,NA
1293,PHMD,3,5,QUVE,11.7,Y,NA
1294,PHMD,3,6,QUVE,13.5,Y,NA
1295,PHMD,3,7,QUVE,15.5,Y,NA
1296,PHMD,3,8,QUVE,12.5,Y,NA
1297,PHMD,3,9,QUVE,12,Y,NA
1298,PHMD,3,10,ACRU,5.3,Y,NA
1299,PHMD,3,11,ACRU,7.9,Y,NA
1300,PHMD,3,12,ACRU,8.4,Y,NA
1301,PHMD,3,13,CADE,6.6,Y,NA
1302,PHMD,3,14,CADE,5.7,N,4
1303,PHMD,3,15,QUVE,10.6,Y,NA
1304,PHMD,3,16,QUVE,13.3,Y,NA
1305,PHMD,3,17,QUVE,15.3,Y,NA
1306,PHMD,3,18,QUVE,15.8,Y,NA
1307,PHMD,3,19,QUVE,13.5,Y,NA
1308,PHMD,3,20,BEPA,7.6,N,1
1309,PHMD,3,21,ACRU,6.8,Y,NA
1310,PHMD,3,22,QUVE,12.4,Y,NA
1311,PHMD,3,23,QUVE,10.7,Y,NA
1312,PHMD,3,24,UNKNOWN,5.3,N,5
1313,PHMD,3,25,QUVE,12.7,Y,NA
1314,PHMD,3,26,QUVE,11.2,Y,NA
1315,PHMD,3,27,QUVE,5.2,N,2
1316,PHMD,3,28,QUVE,17.7,Y,NA
1317,PHMD,3,29,QUAL,10.1,Y,NA
1318,PHMD,3,30,UNKNOWN,5,N,6
1319,PHMD,3,31,QUVE,12.3,Y,NA
1320,PHMD,3,32,QUVE,8,N,8
1321,PHMD,3,33,ACRU,5.5,Y,NA
1322,PHMD,3,34,PIST,11.4,Y,NA
1323,PHMD,3,35,QUVE,11.4,Y,NA
1324,PHMD,3,36,QUVE,5.1,N,6
1325,PHMD,4,1,BEPO,7.3,N,3
1326,PHMD,4,2,PIST,10.9,Y,NA
1327,PHMD,4,3,QUVE,17.4,Y,NA
1328,PHMD,4,4,QUVE,14.7,Y,NA
1329,PHMD,4,5,QUVE,17.2,Y,NA
1330,PHMD,4,6,QUVE,21.7,Y,NA
1331,PHMD,4,7,ACRU,12.2,Y,NA
1332,PHMD,4,8,QUVE,13.1,Y,NA
1333,PHMD,4,9,FAGR,24.8,Y,NA
1334,PHMD,4,10,FAGR,9.2,Y,NA
1335,PHMD,4,11,FAGR,8.8,Y,NA
1336,PHMD,4,12,FAGR,6.1,Y,NA
1337,PHMD,4,13,ACRU,5.7,N,2
1338,PHMD,4,14,ACRU,6.7,N,4
1339,PHMD,4,15,ACRU,11,Y,NA
1340,PHMD,4,16,BEPA,10.7,Y,NA
1341,PHMD,4,17,BEPA,6.9,Y,NA
1342,PHMD,4,18,BEPA,11.5,Y,NA
1343,PHMD,4,19,BEPO,7.7,N,3
1344,PHMD,4,20,BELE,7.6,Y,NA
1345,PHMD,4,21,QUVE,9.2,Y,NA
1346,PHMD,4,22,QUVE,18.6,Y,NA
1347,PHMD,4,23,PIST,6.1,Y,NA
1348,PHMD,4,24,BEPA,8.9,N,8
1349,PHMD,4,25,QUVE,8.8,Y,NA
1350,PHMD,4,26,BEPA,8.3,Y,NA
1351,PHMD,5,1,ACRU,9,Y,NA
1352,PHMD,5,2,ACRU,13,Y,NA
1353,PHMD,5,3,ACRU,8.3,Y,NA
1354,PHMD,5,4,ACRU,8.5,Y,NA
1355,PHMD,5,5,ACRU,8,Y,NA
1356,PHMD,5,6,QUVE,14,Y,NA
1357,PHMD,5,7,QUVE,16.1,Y,NA
1358,PHMD,5,8,QUVE,14.9,Y,NA
1359,PHMD,5,9,QUVE,12.3,Y,NA
1360,PHMD,5,10,QUVE,6,N,2
1361,PHMD,5,11,QUVE,25.3,Y,NA
1362,PHMD,5,12,BEPA,14.8,Y,NA
1363,PHMD,5,13,BEPA,13.1,Y,NA
1364,PHMD,5,14,BEPA,11,Y,NA
1365,PHMD,5,15,BEPA,5.9,Y,NA
1366,PHMD,5,16,QUVE,17.3,Y,NA
1367,PHMD,5,17,QUVE,16.5,Y,NA
1368,PHMD,5,18,QUVE,14.9,Y,NA
1369,PHMD,5,19,QUVE,11.1,Y,NA
1370,PHMD,5,20,QUVE,17.4,Y,NA
1371,PHMD,5,21,ACRU,11.4,Y,NA
1372,PHMD,5,22,ACRU,5,N,5
1373,PHMD,5,23,ACRU,12.9,Y,NA
1374,PHMD,5,24,ACRU,12.7,Y,NA
1375,PHMD,5,25,ACRU,7.1,Y,NA
1376,PHMD,5,26,QUVE,16.3,Y,NA
1377,PHMD,5,27,QUVE,10.7,Y,NA
1378,PHMD,5,28,CADE,6.3,N,8
1379,BHTS,1,1,ACRU,22,Y,NA
1380,BHTS,1,2,ACRU,21.7,Y,NA
1381,BHTS,1,3,TSCA,19.2,Y,NA
1382,BHTS,1,4,TSCA,5.4,Y,NA
1383,BHTS,1,5,TSCA,15.9,Y,NA
1384,BHTS,1,6,TSCA,12.7,Y,NA
1385,BHTS,1,7,TSCA,9.7,Y,NA
1386,BHTS,1,8,ACRU,17,N,3
1387,BHTS,1,9,TSCA,26.5,Y,NA
1388,BHTS,1,10,TSCA,16.7,Y,NA
1389,BHTS,1,11,TSCA,7.1,Y,NA
1390,BHTS,1,12,PISPP,11.2,Y,NA
1391,BHTS,1,13,PISPP,7.7,N,6
1392,#VALUE!,1,14,PISPP,30.3,Y,NA
1393,BHTS,1,15,TSCA,26.4,Y,NA
1394,BHTS,1,16,BEPA,23.2,Y,NA
1395,BHTS,1,17,BEPA,25,Y,NA
1396,BHTS,1,18,TSCA,8.6,Y,NA
1397,BHTS,1,19,BEPA,26.9,Y,NA
1398,BHTS,1,20,QURU,14.5,Y,NA
1399,BHTS,1,21,QURU,5.6,N,2
1400,BHTS,1,22,ACRU,8.2,Y,NA
1401,BHTS,1,23,TSCA,23.5,Y,NA
